family,scenario,field,segment,binning,k,share,cumulative_share
Gray-Scott reaction-diffusion,spots,B,train,radial,24,0.0033183853121055294,0.9796432933483606
Gray-Scott reaction-diffusion,spots,B,train,radial,25,0.0031561573424571817,0.9827994506908179
Gray-Scott reaction-diffusion,spots,B,train,radial,26,0.0025327014237750646,0.9853321521145929
Gray-Scott reaction-diffusion,spots,B,train,radial,27,0.001981677581083546,0.9873138296956765
Gray-Scott reaction-diffusion,spots,B,train,radial,28,0.0017379219934407354,0.9890517516891173
Gray-Scott reaction-diffusion,spots,B,train,radial,29,0.0016930371784094206,0.9907447888675267
Gray-Scott reaction-diffusion,spots,B,train,radial,30,0.0013352545673078718,0.9920800434348347
Gray-Scott reaction-diffusion,spots,B,train,radial,31,0.0012995379463380187,0.9933795813811727
Gray-Scott reaction-diffusion,spots,B,train,radial,32,0.0010336944541696179,0.9944132758353423
Gray-Scott reaction-diffusion,spots,B,train,radial,33,0.0008776842473923368,0.9952909600827347
Gray-Scott reaction-diffusion,spots,B,train,radial,34,0.0008338052953627734,0.9961247653780975
Gray-Scott reaction-diffusion,spots,B,train,radial,35,0.0006036680096415524,0.996728433387739
Gray-Scott reaction-diffusion,spots,B,train,radial,36,0.00058863845985682,0.9973170718475957
Gray-Scott reaction-diffusion,spots,B,train,radial,37,0.0004471306497984579,0.9977642024973942
Gray-Scott reaction-diffusion,spots,B,train,radial,38,0.00040534821224518885,0.9981695507096395
Gray-Scott reaction-diffusion,spots,B,train,radial,39,0.00031943314099423114,0.9984889838506338
Gray-Scott reaction-diffusion,spots,B,train,radial,40,0.00024584928358490596,0.9987348331342186
Gray-Scott reaction-diffusion,spots,B,train,radial,41,0.0002209701304542813,0.9989558032646729
Gray-Scott reaction-diffusion,spots,B,train,radial,42,0.00017921536647829737,0.9991350186311514
Gray-Scott reaction-diffusion,spots,B,train,radial,43,0.000154079075902659,0.9992890977070541
Gray-Scott reaction-diffusion,spots,B,train,radial,44,0.0001191017731105249,0.9994081994801645
Gray-Scott reaction-diffusion,spots,B,train,radial,45,9.513390833762891e-05,0.9995033333885022
Gray-Scott reaction-diffusion,spots,B,train,radial,46,8.485371833595357e-05,0.999588187106838
Gray-Scott reaction-diffusion,spots,B,train,radial,47,6.558223433861231e-05,0.9996537693411766
Gray-Scott reaction-diffusion,spots,B,train,radial,48,5.50461502852711e-05,0.999708815491462
Gray-Scott reaction-diffusion,spots,B,train,radial,49,4.346916163796128e-05,0.9997522846531
Gray-Scott reaction-diffusion,spots,B,train,radial,50,3.9163399825799955e-05,0.9997914480529257
Gray-Scott reaction-diffusion,spots,B,train,radial,51,3.2426254306888865e-05,0.9998238743072326
Gray-Scott reaction-diffusion,spots,B,train,radial,52,2.5346455358016384e-05,0.9998492207625905
Gray-Scott reaction-diffusion,spots,B,train,radial,53,2.5130596649446444e-05,0.9998743513592401
Gray-Scott reaction-diffusion,spots,B,train,radial,54,1.9634443497790845e-05,0.9998939858027378
Gray-Scott reaction-diffusion,spots,B,train,radial,55,1.871511813335903e-05,0.9999127009208713
Gray-Scott reaction-diffusion,spots,B,train,radial,56,1.4560516774545487e-05,0.9999272614376458
Gray-Scott reaction-diffusion,spots,B,train,radial,57,1.2583133461789912e-05,0.9999398445711074
Gray-Scott reaction-diffusion,spots,B,train,radial,58,1.1057344081721773e-05,0.9999509019151892
Gray-Scott reaction-diffusion,spots,B,train,radial,59,9.302080517193261e-06,0.9999602039957064
Gray-Scott reaction-diffusion,spots,B,train,radial,60,8.324434290487792e-06,0.9999685284299968
Gray-Scott reaction-diffusion,spots,B,train,radial,61,7.17149425157305e-06,0.9999756999242485
Gray-Scott reaction-diffusion,spots,B,train,radial,62,6.260360461198416e-06,0.9999819602847096
Gray-Scott reaction-diffusion,spots,B,train,radial,63,5.583807981096018e-06,0.9999875440926906
Gray-Scott reaction-diffusion,spots,B,train,radial,64,4.045037633695665e-06,0.9999915891303244
Gray-Scott reaction-diffusion,spots,B,train,radial,65,2.534636204419907e-06,0.9999941237665289
Gray-Scott reaction-diffusion,spots,B,train,radial,66,1.7186243306684874e-06,0.9999958423908596
Gray-Scott reaction-diffusion,spots,B,train,radial,67,1.2573857414648179e-06,0.999997099776601
Gray-Scott reaction-diffusion,spots,B,train,radial,68,1.0250209494722317e-06,0.9999981247975505
Gray-Scott reaction-diffusion,spots,B,train,radial,69,6.050330354674549e-07,0.9999987298305859
Gray-Scott reaction-diffusion,spots,B,train,radial,70,4.2828410017900333e-07,0.999999158114686
Gray-Scott reaction-diffusion,spots,B,train,radial,71,3.4605172791699535e-07,0.9999995041664139
Gray-Scott reaction-diffusion,spots,B,train,radial,72,2.363410011465517e-07,0.9999997405074151
Gray-Scott reaction-diffusion,spots,B,train,radial,73,1.384087248180415e-07,0.9999998789161401
Gray-Scott reaction-diffusion,spots,B,train,radial,74,8.90384786229002e-08,0.9999999679546185
Gray-Scott reaction-diffusion,spots,B,train,radial,75,2.150325451336341e-08,0.999999989457873
Gray-Scott reaction-diffusion,spots,B,train,radial,76,1.0542127254809466e-08,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,77,7.04054539512381e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,78,5.065536552983424e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,79,5.440213841899024e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,80,4.368961500202555e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,81,3.3386344400197598e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,82,4.508053847797859e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,83,2.1714677133398113e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,84,3.2906096979809626e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,85,1.7122236370681977e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,86,1.644823958787502e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,87,1.4823078723156225e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,88,5.881254316357935e-19,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,89,5.67750415854605e-19,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,radial,90,5.621204121108514e-20,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,train,box,1,0.04004636859149009,0.04004636859149009
Gray-Scott reaction-diffusion,spots,B,train,box,2,0.07736088385427996,0.11740725244577005
Gray-Scott reaction-diffusion,spots,B,train,box,3,0.07838408092713045,0.1957913333729005
Gray-Scott reaction-diffusion,spots,B,train,box,4,0.10168557053587109,0.29747690390877163
Gray-Scott reaction-diffusion,spots,B,train,box,5,0.08056322178982393,0.3780401256985955
Gray-Scott reaction-diffusion,spots,B,train,box,6,0.08450209094871268,0.46254221664730827
Gray-Scott reaction-diffusion,spots,B,train,box,7,0.07555136703933216,0.5380935836866404
Gray-Scott reaction-diffusion,spots,B,train,box,8,0.0725706611310729,0.6106642448177133
Gray-Scott reaction-diffusion,spots,B,train,box,9,0.06201869625325179,0.6726829410709652
Gray-Scott reaction-diffusion,spots,B,train,box,10,0.06652833699221088,0.739211278063176
Gray-Scott reaction-diffusion,spots,B,train,box,11,0.05621064111798117,0.7954219191811571
Gray-Scott reaction-diffusion,spots,B,train,box,12,0.04840723075360726,0.8438291499347644
Gray-Scott reaction-diffusion,spots,B,train,box,13,0.034365246461658124,0.8781943963964225
Gray-Scott reaction-diffusion,spots,B,train,box,14,0.027061062152324213,0.9052554585487468
Gray-Scott reaction-diffusion,spots,B,train,box,15,0.018601537409609084,0.9238569959583559
Gray-Scott reaction-diffusion,spots,B,train,box,16,0.014847903463353079,0.938704899421709
Gray-Scott reaction-diffusion,spots,B,train,box,17,0.010786041483963168,0.9494909409056723
Gray-Scott reaction-diffusion,spots,B,train,box,18,0.008928002899366759,0.958418943805039
Gray-Scott reaction-diffusion,spots,B,train,box,19,0.006576292347619116,0.964995236152658
Gray-Scott reaction-diffusion,spots,B,train,box,20,0.005726763135234381,0.9707219992878925
Gray-Scott reaction-diffusion,spots,B,train,box,21,0.004761258263970459,0.9754832575518629
Gray-Scott reaction-diffusion,spots,B,train,box,22,0.0038524764248528474,0.9793357339767157
Gray-Scott reaction-diffusion,spots,B,train,box,23,0.003140394285410174,0.9824761282621259
Gray-Scott reaction-diffusion,spots,B,train,box,24,0.002740711501268111,0.985216839763394
Gray-Scott reaction-diffusion,spots,B,train,box,25,0.0023666386314180974,0.9875834783948122
Gray-Scott reaction-diffusion,spots,B,train,box,26,0.0019046760960253096,0.9894881544908374
Gray-Scott reaction-diffusion,spots,B,train,box,27,0.0017088032524217294,0.9911969577432591
Gray-Scott reaction-diffusion,spots,B,train,box,28,0.0014180078378959015,0.992614965581155
Gray-Scott reaction-diffusion,spots,B,train,box,29,0.0012057885722592829,0.9938207541534143
Gray-Scott reaction-diffusion,spots,B,train,box,30,0.0010001662226438968,0.9948209203760583
Gray-Scott reaction-diffusion,spots,B,train,box,31,0.0008877057479046423,0.9957086261239628
Gray-Scott reaction-diffusion,spots,B,train,box,32,0.0007251517547199024,0.9964337778786828
Gray-Scott reaction-diffusion,spots,B,train,box,33,0.0006071410975639815,0.9970409189762468
Gray-Scott reaction-diffusion,spots,B,train,box,34,0.0005162067913449895,0.9975571257675917
Gray-Scott reaction-diffusion,spots,B,train,box,35,0.0004452380458057043,0.9980023638133974
Gray-Scott reaction-diffusion,spots,B,train,box,36,0.0003655271605299791,0.9983678909739274
Gray-Scott reaction-diffusion,spots,B,train,box,37,0.00029447442878841637,0.9986623654027159
Gray-Scott reaction-diffusion,spots,B,train,box,38,0.00024880621827018493,0.9989111716209861
Gray-Scott reaction-diffusion,spots,B,train,box,39,0.00019370757416925028,0.9991048791951553
Gray-Scott reaction-diffusion,spots,B,train,box,40,0.00015858812932445987,0.9992634673244798
Gray-Scott reaction-diffusion,spots,B,train,box,41,0.00012647432642353394,0.9993899416509034
Gray-Scott reaction-diffusion,spots,B,train,box,42,0.00010573828329139498,0.9994956799341947
Gray-Scott reaction-diffusion,spots,B,train,box,43,8.873939901535483e-05,0.9995844193332102
Gray-Scott reaction-diffusion,spots,B,train,box,44,7.218610280512797e-05,0.9996566054360152
Gray-Scott reaction-diffusion,spots,B,train,box,45,5.8942801379263376e-05,0.9997155482373945
Gray-Scott reaction-diffusion,spots,B,train,box,46,4.604556053982688e-05,0.9997615937979343
Gray-Scott reaction-diffusion,spots,B,train,box,47,3.9707990993497865e-05,0.9998013017889278
Gray-Scott reaction-diffusion,spots,B,train,box,48,3.139776430530893e-05,0.9998326995532331
Gray-Scott reaction-diffusion,spots,B,train,box,49,2.6058226750552085e-05,0.9998587577799836
Gray-Scott reaction-diffusion,spots,B,train,box,50,2.2786796171177677e-05,0.9998815445761549
Gray-Scott reaction-diffusion,spots,B,train,box,51,1.9422266393532313e-05,0.9999009668425484
Gray-Scott reaction-diffusion,spots,B,train,box,52,1.5461390064329286e-05,0.9999164282326127
Gray-Scott reaction-diffusion,spots,B,train,box,53,1.4069400686813573e-05,0.9999304976332996
Gray-Scott reaction-diffusion,spots,B,train,box,54,1.1767329003861338e-05,0.9999422649623034
Gray-Scott reaction-diffusion,spots,B,train,box,55,9.932729343882583e-06,0.9999521976916472
Gray-Scott reaction-diffusion,spots,B,train,box,56,8.53788929741126e-06,0.9999607355809447
Gray-Scott reaction-diffusion,spots,B,train,box,57,7.39025375096397e-06,0.9999681258346956
Gray-Scott reaction-diffusion,spots,B,train,box,58,6.417672384476108e-06,0.99997454350708
Gray-Scott reaction-diffusion,spots,B,train,box,59,5.632096450582212e-06,0.9999801756035306
Gray-Scott reaction-diffusion,spots,B,train,box,60,5.067989109775467e-06,0.9999852435926403
Gray-Scott reaction-diffusion,spots,B,train,box,61,4.729561647301873e-06,0.9999899731542876
Gray-Scott reaction-diffusion,spots,B,train,box,62,4.1807602876558825e-06,0.9999941539145752
Gray-Scott reaction-diffusion,spots,B,train,box,63,3.960715972171903e-06,0.9999981146305474
Gray-Scott reaction-diffusion,spots,B,train,box,64,1.885369452558776e-06,1.0
Gray-Scott reaction-diffusion,spots,B,settled,radial,1,6.978999841026002e-05,6.978999841026002e-05
Gray-Scott reaction-diffusion,spots,B,settled,radial,2,4.690920465474e-05,0.00011669920306500001
Gray-Scott reaction-diffusion,spots,B,settled,radial,3,4.623413089820668e-05,0.0001629333339632067
Gray-Scott reaction-diffusion,spots,B,settled,radial,4,8.99649735462031e-05,0.0002528983075094098
Gray-Scott reaction-diffusion,spots,B,settled,radial,5,0.0002097851444193967,0.0004626834519288065
Gray-Scott reaction-diffusion,spots,B,settled,radial,6,0.00023712079348146926,0.0006998042454102758
Gray-Scott reaction-diffusion,spots,B,settled,radial,7,0.0003556260573817,0.0010554303027919757
Gray-Scott reaction-diffusion,spots,B,settled,radial,8,0.000561111800742266,0.0016165421035342416
Gray-Scott reaction-diffusion,spots,B,settled,radial,9,0.0008681862134603429,0.0024847283169945845
Gray-Scott reaction-diffusion,spots,B,settled,radial,10,0.002317852003198489,0.004802580320193073
Gray-Scott reaction-diffusion,spots,B,settled,radial,11,0.004601331600243077,0.00940391192043615
Gray-Scott reaction-diffusion,spots,B,settled,radial,12,0.015530115175990738,0.02493402709642689
Gray-Scott reaction-diffusion,spots,B,settled,radial,13,0.10489543219376225,0.12982945929018913
Gray-Scott reaction-diffusion,spots,B,settled,radial,14,0.3180023477563801,0.4478318070465692
Gray-Scott reaction-diffusion,spots,B,settled,radial,15,0.30274891720658037,0.7505807242531496
Gray-Scott reaction-diffusion,spots,B,settled,radial,16,0.1466259691716944,0.897206693424844
Gray-Scott reaction-diffusion,spots,B,settled,radial,17,0.04949385335865202,0.946700546783496
Gray-Scott reaction-diffusion,spots,B,settled,radial,18,0.015412807356973911,0.96211335414047
Gray-Scott reaction-diffusion,spots,B,settled,radial,19,0.00721834520748978,0.9693316993479598
Gray-Scott reaction-diffusion,spots,B,settled,radial,20,0.005117771260943652,0.9744494706089035
Gray-Scott reaction-diffusion,spots,B,settled,radial,21,0.0035073599882919546,0.9779568305971956
Gray-Scott reaction-diffusion,spots,B,settled,radial,22,0.00221102110691865,0.9801678517041142
Gray-Scott reaction-diffusion,spots,B,settled,radial,23,0.0021731347044194106,0.9823409864085336
Gray-Scott reaction-diffusion,spots,B,settled,radial,24,0.0018842824760243338,0.984225268884558
Gray-Scott reaction-diffusion,spots,B,settled,radial,25,0.002426853073994119,0.986652121958552
Gray-Scott reaction-diffusion,spots,B,settled,radial,26,0.001981701320678666,0.9886338232792307
Gray-Scott reaction-diffusion,spots,B,settled,radial,27,0.0010681952126165859,0.9897020184918472
Gray-Scott reaction-diffusion,spots,B,settled,radial,28,0.000453250701034084,0.9901552691928813
Gray-Scott reaction-diffusion,spots,B,settled,radial,29,0.0002101899294276124,0.990365459122309
Gray-Scott reaction-diffusion,spots,B,settled,radial,30,0.00010502388943119883,0.9904704830117402
Gray-Scott reaction-diffusion,spots,B,settled,radial,31,0.0001560747016962429,0.9906265577134364
Gray-Scott reaction-diffusion,spots,B,settled,radial,32,0.00021314114687174531,0.9908396988603083
Gray-Scott reaction-diffusion,spots,B,settled,radial,33,0.00026527791221136576,0.9911049767725196
Gray-Scott reaction-diffusion,spots,B,settled,radial,34,0.0003650561302882261,0.9914700329028078
Gray-Scott reaction-diffusion,spots,B,settled,radial,35,0.00036983708556924394,0.9918398699883771
Gray-Scott reaction-diffusion,spots,B,settled,radial,36,0.000572025292947958,0.992411895281325
Gray-Scott reaction-diffusion,spots,B,settled,radial,37,0.0006090966367082472,0.9930209919180334
Gray-Scott reaction-diffusion,spots,B,settled,radial,38,0.0008404894759169863,0.9938614813939505
Gray-Scott reaction-diffusion,spots,B,settled,radial,39,0.0010421828678181296,0.9949036642617686
Gray-Scott reaction-diffusion,spots,B,settled,radial,40,0.0010312989948124858,0.995934963256581
Gray-Scott reaction-diffusion,spots,B,settled,radial,41,0.0009658316470362401,0.9969007949036174
Gray-Scott reaction-diffusion,spots,B,settled,radial,42,0.0007493517581838012,0.9976501466618012
Gray-Scott reaction-diffusion,spots,B,settled,radial,43,0.0006908498109169688,0.9983409964727181
Gray-Scott reaction-diffusion,spots,B,settled,radial,44,0.0004700209225295882,0.9988110173952476
Gray-Scott reaction-diffusion,spots,B,settled,radial,45,0.00033069814878810964,0.9991417155440359
Gray-Scott reaction-diffusion,spots,B,settled,radial,46,0.00025391853011818606,0.9993956340741541
Gray-Scott reaction-diffusion,spots,B,settled,radial,47,0.0001728936791772856,0.9995685277533314
Gray-Scott reaction-diffusion,spots,B,settled,radial,48,0.00011434738011113229,0.9996828751334425
Gray-Scott reaction-diffusion,spots,B,settled,radial,49,7.061598939316068e-05,0.9997534911228356
Gray-Scott reaction-diffusion,spots,B,settled,radial,50,6.251293895065826e-05,0.9998160040617863
Gray-Scott reaction-diffusion,spots,B,settled,radial,51,3.9661932926906434e-05,0.9998556659947132
Gray-Scott reaction-diffusion,spots,B,settled,radial,52,3.0608275148386065e-05,0.9998862742698617
Gray-Scott reaction-diffusion,spots,B,settled,radial,53,2.4891205091634034e-05,0.9999111654749533
Gray-Scott reaction-diffusion,spots,B,settled,radial,54,1.731904068588368e-05,0.9999284845156392
Gray-Scott reaction-diffusion,spots,B,settled,radial,55,1.2213208343990285e-05,0.9999406977239831
Gray-Scott reaction-diffusion,spots,B,settled,radial,56,8.755711477854459e-06,0.9999494534354609
Gray-Scott reaction-diffusion,spots,B,settled,radial,57,5.890996310740418e-06,0.9999553444317717
Gray-Scott reaction-diffusion,spots,B,settled,radial,58,4.7608204396707505e-06,0.9999601052522114
Gray-Scott reaction-diffusion,spots,B,settled,radial,59,4.3382143517340806e-06,0.9999644434665631
Gray-Scott reaction-diffusion,spots,B,settled,radial,60,4.3472120399376526e-06,0.999968790678603
Gray-Scott reaction-diffusion,spots,B,settled,radial,61,4.912545785695145e-06,0.9999737032243886
Gray-Scott reaction-diffusion,spots,B,settled,radial,62,4.860994058955382e-06,0.9999785642184476
Gray-Scott reaction-diffusion,spots,B,settled,radial,63,5.148765698887436e-06,0.9999837129841465
Gray-Scott reaction-diffusion,spots,B,settled,radial,64,3.909205712779094e-06,0.9999876221898591
Gray-Scott reaction-diffusion,spots,B,settled,radial,65,3.3035071525932055e-06,0.9999909256970118
Gray-Scott reaction-diffusion,spots,B,settled,radial,66,2.3586166164786934e-06,0.9999932843136282
Gray-Scott reaction-diffusion,spots,B,settled,radial,67,1.930213107666211e-06,0.9999952145267359
Gray-Scott reaction-diffusion,spots,B,settled,radial,68,1.7194854589551666e-06,0.9999969340121949
Gray-Scott reaction-diffusion,spots,B,settled,radial,69,1.1352100051350689e-06,0.9999980692222
Gray-Scott reaction-diffusion,spots,B,settled,radial,70,7.313157292270521e-07,0.9999988005379292
Gray-Scott reaction-diffusion,spots,B,settled,radial,71,5.245640882524021e-07,0.9999993251020174
Gray-Scott reaction-diffusion,spots,B,settled,radial,72,3.425750097796671e-07,0.9999996676770272
Gray-Scott reaction-diffusion,spots,B,settled,radial,73,1.7585629423248984e-07,0.9999998435333215
Gray-Scott reaction-diffusion,spots,B,settled,radial,74,1.0618058009354063e-07,0.9999999497139015
Gray-Scott reaction-diffusion,spots,B,settled,radial,75,4.1654032655419715e-08,0.9999999913679343
Gray-Scott reaction-diffusion,spots,B,settled,radial,76,8.632066028517284e-09,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,77,1.064520262694569e-17,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,78,7.698915774855514e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,79,8.399599728964845e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,80,6.8459280040446764e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,81,5.203576437907855e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,82,7.13633024838379e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,83,3.490562634133387e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,84,5.066004560042058e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,85,2.5977244349011632e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,86,2.5581504648991363e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,87,2.2894197662151845e-18,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,88,9.842317641893322e-19,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,89,9.702758968503816e-19,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,radial,90,7.866454079435308e-20,1.0000000000000004
Gray-Scott reaction-diffusion,spots,B,settled,box,1,6.978999841026003e-05,6.978999841026003e-05
Gray-Scott reaction-diffusion,spots,B,settled,box,2,4.6909204654740014e-05,0.00011669920306500004
Gray-Scott reaction-diffusion,spots,B,settled,box,3,5.7692369167052534e-05,0.00017439157223205257
Gray-Scott reaction-diffusion,spots,B,settled,box,4,0.00013662998220842027,0.0003110215544404729
Gray-Scott reaction-diffusion,spots,B,settled,box,5,0.00025316809139041337,0.0005641896458308863
Gray-Scott reaction-diffusion,spots,B,settled,box,6,0.000281766114883947,0.0008459557607148332
Gray-Scott reaction-diffusion,spots,B,settled,box,7,0.0005466518943364157,0.0013926076550512488
Gray-Scott reaction-diffusion,spots,B,settled,box,8,0.0012116416436771657,0.0026042492987284147
Gray-Scott reaction-diffusion,spots,B,settled,box,9,0.004394622853130511,0.006998872151858926
Gray-Scott reaction-diffusion,spots,B,settled,box,10,0.029841297910205577,0.036840170062064505
Gray-Scott reaction-diffusion,spots,B,settled,box,11,0.09978754749782369,0.1366277175598882
Gray-Scott reaction-diffusion,spots,B,settled,box,12,0.12937530810548642,0.2660030256653746
Gray-Scott reaction-diffusion,spots,B,settled,box,13,0.17181895670392042,0.43782198236929504
Gray-Scott reaction-diffusion,spots,B,settled,box,14,0.23605607720145266,0.6738780595707476
Gray-Scott reaction-diffusion,spots,B,settled,box,15,0.17683971778959884,0.8507177773603466
Gray-Scott reaction-diffusion,spots,B,settled,box,16,0.0853771965890502,0.9360949739493967
Gray-Scott reaction-diffusion,spots,B,settled,box,17,0.023732312330483785,0.9598272862798803
Gray-Scott reaction-diffusion,spots,B,settled,box,18,0.010226855016018962,0.9700541412958994
Gray-Scott reaction-diffusion,spots,B,settled,box,19,0.005512619716952982,0.9755667610128524
Gray-Scott reaction-diffusion,spots,B,settled,box,20,0.004225615726818813,0.9797923767396711
Gray-Scott reaction-diffusion,spots,B,settled,box,21,0.0025907221210944645,0.9823830988607656
Gray-Scott reaction-diffusion,spots,B,settled,box,22,0.0019358352299370864,0.9843189340907026
Gray-Scott reaction-diffusion,spots,B,settled,box,23,0.001641625981037215,0.9859605600717398
Gray-Scott reaction-diffusion,spots,B,settled,box,24,0.0015377847367890253,0.9874983448085288
Gray-Scott reaction-diffusion,spots,B,settled,box,25,0.0013819070183314463,0.9888802518268603
Gray-Scott reaction-diffusion,spots,B,settled,box,26,0.0009321106859489585,0.9898123625128092
Gray-Scott reaction-diffusion,spots,B,settled,box,27,0.0007152968156987426,0.9905276593285081
Gray-Scott reaction-diffusion,spots,B,settled,box,28,0.0004145688356021744,0.9909422281641102
Gray-Scott reaction-diffusion,spots,B,settled,box,29,0.00039154769299907404,0.9913337758571092
Gray-Scott reaction-diffusion,spots,B,settled,box,30,0.0004408182945884778,0.9917745941516976
Gray-Scott reaction-diffusion,spots,B,settled,box,31,0.0004955787192134725,0.992270172870911
Gray-Scott reaction-diffusion,spots,B,settled,box,32,0.0005656762188944841,0.9928358490898055
Gray-Scott reaction-diffusion,spots,B,settled,box,33,0.0005867890438439057,0.9934226381336494
Gray-Scott reaction-diffusion,spots,B,settled,box,34,0.0005762603385948147,0.9939988984722442
Gray-Scott reaction-diffusion,spots,B,settled,box,35,0.0006355078853474935,0.9946344063575917
Gray-Scott reaction-diffusion,spots,B,settled,box,36,0.0006423266819468217,0.9952767330395386
Gray-Scott reaction-diffusion,spots,B,settled,box,37,0.0006971100586859306,0.9959738430982245
Gray-Scott reaction-diffusion,spots,B,settled,box,38,0.0006839968946911443,0.9966578399929156
Gray-Scott reaction-diffusion,spots,B,settled,box,39,0.0006621590218758677,0.9973199990147915
Gray-Scott reaction-diffusion,spots,B,settled,box,40,0.0006775086697557886,0.9979975076845473
Gray-Scott reaction-diffusion,spots,B,settled,box,41,0.0005035453558075991,0.998501053040355
Gray-Scott reaction-diffusion,spots,B,settled,box,42,0.00041182626464358294,0.9989128793049986
Gray-Scott reaction-diffusion,spots,B,settled,box,43,0.0002897953196547175,0.9992026746246534
Gray-Scott reaction-diffusion,spots,B,settled,box,44,0.00022014084411955498,0.999422815468773
Gray-Scott reaction-diffusion,spots,B,settled,box,45,0.0001688309778398731,0.9995916464466128
Gray-Scott reaction-diffusion,spots,B,settled,box,46,0.00010728584652402116,0.9996989322931369
Gray-Scott reaction-diffusion,spots,B,settled,box,47,7.998551262753845e-05,0.9997789178057644
Gray-Scott reaction-diffusion,spots,B,settled,box,48,5.3914365862138504e-05,0.9998328321716267
Gray-Scott reaction-diffusion,spots,B,settled,box,49,3.3434138651832087e-05,0.9998662663102785
Gray-Scott reaction-diffusion,spots,B,settled,box,50,2.779900552174551e-05,0.9998940653158003
Gray-Scott reaction-diffusion,spots,B,settled,box,51,2.1033615680757963e-05,0.999915098931481
Gray-Scott reaction-diffusion,spots,B,settled,box,52,1.4472788652749427e-05,0.9999295717201336
Gray-Scott reaction-diffusion,spots,B,settled,box,53,1.1498740257244369e-05,0.9999410704603908
Gray-Scott reaction-diffusion,spots,B,settled,box,54,9.078832783289016e-06,0.9999501492931742
Gray-Scott reaction-diffusion,spots,B,settled,box,55,7.109118293973693e-06,0.9999572584114681
Gray-Scott reaction-diffusion,spots,B,settled,box,56,6.2509910095047705e-06,0.9999635094024775
Gray-Scott reaction-diffusion,spots,B,settled,box,57,4.95795769638011e-06,0.999968467360174
Gray-Scott reaction-diffusion,spots,B,settled,box,58,4.86349281515327e-06,0.999973330852989
Gray-Scott reaction-diffusion,spots,B,settled,box,59,5.022429152761174e-06,0.9999783532821419
Gray-Scott reaction-diffusion,spots,B,settled,box,60,4.984521773321679e-06,0.9999833378039152
Gray-Scott reaction-diffusion,spots,B,settled,box,61,4.754038770695121e-06,0.9999880918426859
Gray-Scott reaction-diffusion,spots,B,settled,box,62,4.954717003860586e-06,0.9999930465596898
Gray-Scott reaction-diffusion,spots,B,settled,box,63,4.797518760706585e-06,0.9999978440784505
Gray-Scott reaction-diffusion,spots,B,settled,box,64,2.1559215493828027e-06,0.9999999999999998
Gray-Scott reaction-diffusion,worms,A,full,radial,1,0.01420560367960388,0.01420560367960388
Gray-Scott reaction-diffusion,worms,A,full,radial,2,0.035753791099060024,0.0499593947786639
Gray-Scott reaction-diffusion,worms,A,full,radial,3,0.03440738063964538,0.08436677541830928
Gray-Scott reaction-diffusion,worms,A,full,radial,4,0.04207298352006048,0.12643975893836976
Gray-Scott reaction-diffusion,worms,A,full,radial,5,0.04617434218506196,0.17261410112343173
Gray-Scott reaction-diffusion,worms,A,full,radial,6,0.050796792820310785,0.22341089394374253
Gray-Scott reaction-diffusion,worms,A,full,radial,7,0.05454855442722799,0.27795944837097053
Gray-Scott reaction-diffusion,worms,A,full,radial,8,0.07234748204725443,0.3503069304182249
Gray-Scott reaction-diffusion,worms,A,full,radial,9,0.07068249847827217,0.42098942889649715
